Subsector ID,Subsector,Sector ID,Sector,Year,Companies,Number of Employees LCI
518,"Procesamiento Electrónico de Información, Hospedaje y otros Servicios Relacionados",51,Información en Medios Masivos,2022,595,19178
519,Otros Servicios de Información,51,Información en Medios Masivos,2015,4979,13361
519,Otros Servicios de Información,51,Información en Medios Masivos,2016,9977,19526
519,Otros Servicios de Información,51,Información en Medios Masivos,2017,9989,18898
519,Otros Servicios de Información,51,Información en Medios Masivos,2018,9991,19230
519,Otros Servicios de Información,51,Información en Medios Masivos,2019,9945,20944
519,Otros Servicios de Información,51,Información en Medios Masivos,2020,10037,19981
519,Otros Servicios de Información,51,Información en Medios Masivos,2021,10016,20117
519,Otros Servicios de Información,51,Información en Medios Masivos,2022,9996,20088
521,Banca Central,52,Servicios Financieros y de Seguros,2015,22,608
521,Banca Central,52,Servicios Financieros y de Seguros,2016,29,2418
521,Banca Central,52,Servicios Financieros y de Seguros,2017,30,2424
521,Banca Central,52,Servicios Financieros y de Seguros,2018,30,2424
521,Banca Central,52,Servicios Financieros y de Seguros,2019,16,1463
521,Banca Central,52,Servicios Financieros y de Seguros,2020,42,5051
521,Banca Central,52,Servicios Financieros y de Seguros,2021,48,4956
521,Banca Central,52,Servicios Financieros y de Seguros,2022,48,4956
522,Instituciones de Intermediación Crediticia y Financiera no Bursátil,52,Servicios Financieros y de Seguros,2015,42076,160982
522,Instituciones de Intermediación Crediticia y Financiera no Bursátil,52,Servicios Financieros y de Seguros,2016,88198,339715
522,Instituciones de Intermediación Crediticia y Financiera no Bursátil,52,Servicios Financieros y de Seguros,2017,89040,348443
522,Instituciones de Intermediación Crediticia y Financiera no Bursátil,52,Servicios Financieros y de Seguros,2018,135712,349620
522,Instituciones de Intermediación Crediticia y Financiera no Bursátil,52,Servicios Financieros y de Seguros,2019,158086,280684
522,Instituciones de Intermediación Crediticia y Financiera no Bursátil,52,Servicios Financieros y de Seguros,2020,177796,456573
522,Instituciones de Intermediación Crediticia y Financiera no Bursátil,52,Servicios Financieros y de Seguros,2021,181755,489992
522,Instituciones de Intermediación Crediticia y Financiera no Bursátil,52,Servicios Financieros y de Seguros,2022,181682,489000
523,"Actividades Bursátiles, Cambiarias y de Inversión Financiera",52,Servicios Financieros y de Seguros,2015,3630,3961
523,"Actividades Bursátiles, Cambiarias y de Inversión Financiera",52,Servicios Financieros y de Seguros,2016,8032,18747
523,"Actividades Bursátiles, Cambiarias y de Inversión Financiera",52,Servicios Financieros y de Seguros,2017,8253,19663
523,"Actividades Bursátiles, Cambiarias y de Inversión Financiera",52,Servicios Financieros y de Seguros,2018,8209,19706
523,"Actividades Bursátiles, Cambiarias y de Inversión Financiera",52,Servicios Financieros y de Seguros,2019,7448,17150
523,"Actividades Bursátiles, Cambiarias y de Inversión Financiera",52,Servicios Financieros y de Seguros,2020,7204,17869
523,"Actividades Bursátiles, Cambiarias y de Inversión Financiera",52,Servicios Financieros y de Seguros,2021,7461,20481
523,"Actividades Bursátiles, Cambiarias y de Inversión Financiera",52,Servicios Financieros y de Seguros,2022,7446,20464
524,"Compañías de Seguros, Fianzas, y Administración de Fondos para el Retiro",52,Servicios Financieros y de Seguros,2015,6431,30525
524,"Compañías de Seguros, Fianzas, y Administración de Fondos para el Retiro",52,Servicios Financieros y de Seguros,2016,13583,81620
524,"Compañías de Seguros, Fianzas, y Administración de Fondos para el Retiro",52,Servicios Financieros y de Seguros,2017,13792,84021
524,"Compañías de Seguros, Fianzas, y Administración de Fondos para el Retiro",52,Servicios Financieros y de Seguros,2018,13822,84494
524,"Compañías de Seguros, Fianzas, y Administración de Fondos para el Retiro",52,Servicios Financieros y de Seguros,2019,13011,75478
524,"Compañías de Seguros, Fianzas, y Administración de Fondos para el Retiro",52,Servicios Financieros y de Seguros,2020,14094,92934
524,"Compañías de Seguros, Fianzas, y Administración de Fondos para el Retiro",52,Servicios Financieros y de Seguros,2021,15378,111800
524,"Compañías de Seguros, Fianzas, y Administración de Fondos para el Retiro",52,Servicios Financieros y de Seguros,2022,15379,110965
525,Sociedades de Inversión Especializadas en Fondos para el Retiro y Fondos de Inversión,52,Servicios Financieros y de Seguros,2018,83,168
525,Sociedades de Inversión Especializadas en Fondos para el Retiro y Fondos de Inversión,52,Servicios Financieros y de Seguros,2019,133,383
525,Sociedades de Inversión Especializadas en Fondos para el Retiro y Fondos de Inversión,52,Servicios Financieros y de Seguros,2020,80,92
525,Sociedades de Inversión Especializadas en Fondos para el Retiro y Fondos de Inversión,52,Servicios Financieros y de Seguros,2021,177,294
525,Sociedades de Inversión Especializadas en Fondos para el Retiro y Fondos de Inversión,52,Servicios Financieros y de Seguros,2022,178,294
531,Servicios Inmobiliarios,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2015,40956,74353
531,Servicios Inmobiliarios,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2016,84336,135473
531,Servicios Inmobiliarios,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2017,85921,141611
531,Servicios Inmobiliarios,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2018,86407,144415
531,Servicios Inmobiliarios,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2019,88454,166948
531,Servicios Inmobiliarios,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2020,91912,187383
531,Servicios Inmobiliarios,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2021,91503,201933
531,Servicios Inmobiliarios,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2022,91548,200751
532,Servicios de Alquiler de Bienes Muebles,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2015,26232,38253
532,Servicios de Alquiler de Bienes Muebles,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2016,53309,75666
532,Servicios de Alquiler de Bienes Muebles,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2017,53200,70054
532,Servicios de Alquiler de Bienes Muebles,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2018,53333,71013
532,Servicios de Alquiler de Bienes Muebles,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2019,52624,75115
532,Servicios de Alquiler de Bienes Muebles,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2020,52436,83047
532,Servicios de Alquiler de Bienes Muebles,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2021,52152,88277
532,Servicios de Alquiler de Bienes Muebles,53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2022,52225,87748
533,"Servicios de Alquiler de Marcas Registradas, Patentes y Franquicias",53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2015,57,614
533,"Servicios de Alquiler de Marcas Registradas, Patentes y Franquicias",53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2016,122,1273
533,"Servicios de Alquiler de Marcas Registradas, Patentes y Franquicias",53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2017,125,1247
533,"Servicios de Alquiler de Marcas Registradas, Patentes y Franquicias",53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2018,130,1264
533,"Servicios de Alquiler de Marcas Registradas, Patentes y Franquicias",53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2019,124,1253
533,"Servicios de Alquiler de Marcas Registradas, Patentes y Franquicias",53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2020,120,889
533,"Servicios de Alquiler de Marcas Registradas, Patentes y Franquicias",53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2021,128,890
533,"Servicios de Alquiler de Marcas Registradas, Patentes y Franquicias",53,Servicios Inmobiliarios y de Alquiler de Bienes Muebles e Intangibles,2022,129,896
541,"Servicios Profesionales, Científicos y Técnicos",54,"Servicios Profesionales, Científicos y Técnicos",2015,97923,312300
541,"Servicios Profesionales, Científicos y Técnicos",54,"Servicios Profesionales, Científicos y Técnicos",2016,199837,559107
541,"Servicios Profesionales, Científicos y Técnicos",54,"Servicios Profesionales, Científicos y Técnicos",2017,203869,607086
541,"Servicios Profesionales, Científicos y Técnicos",54,"Servicios Profesionales, Científicos y Técnicos",2018,204845,615211
541,"Servicios Profesionales, Científicos y Técnicos",54,"Servicios Profesionales, Científicos y Técnicos",2019,210984,836507
541,"Servicios Profesionales, Científicos y Técnicos",54,"Servicios Profesionales, Científicos y Técnicos",2020,215083,905819
541,"Servicios Profesionales, Científicos y Técnicos",54,"Servicios Profesionales, Científicos y Técnicos",2021,215524,916105
541,"Servicios Profesionales, Científicos y Técnicos",54,"Servicios Profesionales, Científicos y Técnicos",2022,215701,901831
551,Corporativos,55,Corporativos,2015,461,18939
551,Corporativos,55,Corporativos,2016,863,25166
551,Corporativos,55,Corporativos,2017,834,23065
551,Corporativos,55,Corporativos,2018,834,22802
551,Corporativos,55,Corporativos,2019,972,24789
551,Corporativos,55,Corporativos,2020,1002,24763
551,Corporativos,55,Corporativos,2021,1260,29449
551,Corporativos,55,Corporativos,2022,1247,28509
561,Servicios de Apoyo a los Negocios,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2015,101580,593031
561,Servicios de Apoyo a los Negocios,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2016,207740,1096438
561,Servicios de Apoyo a los Negocios,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2017,210205,1129447
561,Servicios de Apoyo a los Negocios,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2018,210924,1142473
561,Servicios de Apoyo a los Negocios,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2019,185738,1447066
561,Servicios de Apoyo a los Negocios,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2020,160824,1576033
561,Servicios de Apoyo a los Negocios,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2021,161327,1600986
561,Servicios de Apoyo a los Negocios,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2022,160973,1506483
562,Manejo de Residuos y Servicios de Remediación,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2015,735,11760
562,Manejo de Residuos y Servicios de Remediación,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2016,1701,25309
562,Manejo de Residuos y Servicios de Remediación,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2017,1817,27950
562,Manejo de Residuos y Servicios de Remediación,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2018,1856,29102
562,Manejo de Residuos y Servicios de Remediación,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2019,2110,35849
562,Manejo de Residuos y Servicios de Remediación,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2020,2509,42494
562,Manejo de Residuos y Servicios de Remediación,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2021,2522,43292
562,Manejo de Residuos y Servicios de Remediación,56,"Servicios de Apoyo a los Negocios y Manejo de Residuos, y Servicios de Remediación",2022,2529,42533
611,Servicios Educativos,61,Servicios Educativos,2015,139966,1557386
611,Servicios Educativos,61,Servicios Educativos,2016,279769,3117792
611,Servicios Educativos,61,Servicios Educativos,2017,281022,3105375
611,Servicios Educativos,61,Servicios Educativos,2018,281337,3114297
611,Servicios Educativos,61,Servicios Educativos,2019,284983,3220043
611,Servicios Educativos,61,Servicios Educativos,2020,298762,3399688
611,Servicios Educativos,61,Servicios Educativos,2021,296808,3408984
611,Servicios Educativos,61,Servicios Educativos,2022,296632,3404477
621,Servicios Médicos de Consulta Externa y Servicios Relacionados,62,Servicios de Salud y de Asistencia Social,2015,155028,167917
621,Servicios Médicos de Consulta Externa y Servicios Relacionados,62,Servicios de Salud y de Asistencia Social,2016,316456,366573
621,Servicios Médicos de Consulta Externa y Servicios Relacionados,62,Servicios de Salud y de Asistencia Social,2017,317428,375510
621,Servicios Médicos de Consulta Externa y Servicios Relacionados,62,Servicios de Salud y de Asistencia Social,2018,317637,377409
621,Servicios Médicos de Consulta Externa y Servicios Relacionados,62,Servicios de Salud y de Asistencia Social,2019,344854,450781
621,Servicios Médicos de Consulta Externa y Servicios Relacionados,62,Servicios de Salud y de Asistencia Social,2020,374689,479153
621,Servicios Médicos de Consulta Externa y Servicios Relacionados,62,Servicios de Salud y de Asistencia Social,2021,374157,479688
621,Servicios Médicos de Consulta Externa y Servicios Relacionados,62,Servicios de Salud y de Asistencia Social,2022,374666,479666
622,Hospitales,62,Servicios de Salud y de Asistencia Social,2015,8999,331488
622,Hospitales,62,Servicios de Salud y de Asistencia Social,2016,15563,639124
622,Hospitales,62,Servicios de Salud y de Asistencia Social,2017,15708,641498
622,Hospitales,62,Servicios de Salud y de Asistencia Social,2018,15728,644402
622,Hospitales,62,Servicios de Salud y de Asistencia Social,2019,13533,620886
622,Hospitales,62,Servicios de Salud y de Asistencia Social,2020,11319,610860
622,Hospitales,62,Servicios de Salud y de Asistencia Social,2021,11407,621674
622,Hospitales,62,Servicios de Salud y de Asistencia Social,2022,11427,621666
623,Residencias de Asistencia Social y para el Cuidado de la Salud,62,Servicios de Salud y de Asistencia Social,2015,2866,22422
623,Residencias de Asistencia Social y para el Cuidado de la Salud,62,Servicios de Salud y de Asistencia Social,2016,5974,40946
623,Residencias de Asistencia Social y para el Cuidado de la Salud,62,Servicios de Salud y de Asistencia Social,2017,5985,40351
623,Residencias de Asistencia Social y para el Cuidado de la Salud,62,Servicios de Salud y de Asistencia Social,2018,5992,40558
623,Residencias de Asistencia Social y para el Cuidado de la Salud,62,Servicios de Salud y de Asistencia Social,2019,6913,48582
623,Residencias de Asistencia Social y para el Cuidado de la Salud,62,Servicios de Salud y de Asistencia Social,2020,7984,50566
623,Residencias de Asistencia Social y para el Cuidado de la Salud,62,Servicios de Salud y de Asistencia Social,2021,7993,50954
623,Residencias de Asistencia Social y para el Cuidado de la Salud,62,Servicios de Salud y de Asistencia Social,2022,7990,50942
624,Otros Servicios de Asistencia Social,62,Servicios de Salud y de Asistencia Social,2015,37928,203116
624,Otros Servicios de Asistencia Social,62,Servicios de Salud y de Asistencia Social,2016,76710,277291
624,Otros Servicios de Asistencia Social,62,Servicios de Salud y de Asistencia Social,2017,76699,274849
624,Otros Servicios de Asistencia Social,62,Servicios de Salud y de Asistencia Social,2018,76730,275512
624,Otros Servicios de Asistencia Social,62,Servicios de Salud y de Asistencia Social,2019,77082,343770
624,Otros Servicios de Asistencia Social,62,Servicios de Salud y de Asistencia Social,2020,75565,351227
624,Otros Servicios de Asistencia Social,62,Servicios de Salud y de Asistencia Social,2021,74566,346304
624,Otros Servicios de Asistencia Social,62,Servicios de Salud y de Asistencia Social,2022,74444,346031
711,"Servicios Artísticos, Culturales y Deportivos, y otros Servicios Relacionados",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2015,7654,41479
711,"Servicios Artísticos, Culturales y Deportivos, y otros Servicios Relacionados",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2016,15288,77551
711,"Servicios Artísticos, Culturales y Deportivos, y otros Servicios Relacionados",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2017,15341,75743
711,"Servicios Artísticos, Culturales y Deportivos, y otros Servicios Relacionados",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2018,15350,75742
711,"Servicios Artísticos, Culturales y Deportivos, y otros Servicios Relacionados",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2019,17663,84787
711,"Servicios Artísticos, Culturales y Deportivos, y otros Servicios Relacionados",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2020,18350,94630
711,"Servicios Artísticos, Culturales y Deportivos, y otros Servicios Relacionados",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2021,18269,95006
711,"Servicios Artísticos, Culturales y Deportivos, y otros Servicios Relacionados",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2022,18267,94795
712,"Museos, Sitios Históricos, Zoológicos y Similares",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2015,1340,12970
712,"Museos, Sitios Históricos, Zoológicos y Similares",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2016,2777,26411
712,"Museos, Sitios Históricos, Zoológicos y Similares",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2017,2790,26914
712,"Museos, Sitios Históricos, Zoológicos y Similares",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2018,2795,26783
712,"Museos, Sitios Históricos, Zoológicos y Similares",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2019,3221,29359
712,"Museos, Sitios Históricos, Zoológicos y Similares",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2020,3571,33720
712,"Museos, Sitios Históricos, Zoológicos y Similares",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2021,3571,34503
712,"Museos, Sitios Históricos, Zoológicos y Similares",71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2022,3568,34544
713,Servicios de Entretenimiento en Instalaciones Recreativas y otros Servicios Recreativos,71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2015,52886,94861
713,Servicios de Entretenimiento en Instalaciones Recreativas y otros Servicios Recreativos,71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2016,111143,191391
713,Servicios de Entretenimiento en Instalaciones Recreativas y otros Servicios Recreativos,71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2017,111368,184865
713,Servicios de Entretenimiento en Instalaciones Recreativas y otros Servicios Recreativos,71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2018,111546,190003
713,Servicios de Entretenimiento en Instalaciones Recreativas y otros Servicios Recreativos,71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2019,112368,204198
713,Servicios de Entretenimiento en Instalaciones Recreativas y otros Servicios Recreativos,71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2020,106901,221880
713,Servicios de Entretenimiento en Instalaciones Recreativas y otros Servicios Recreativos,71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2021,105776,229897
713,Servicios de Entretenimiento en Instalaciones Recreativas y otros Servicios Recreativos,71,"Servicios de Esparcimiento Culturales y Deportivos, y otros Servicios Recreativos",2022,105945,229401
721,Servicios de Alojamiento Temporal,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2015,23928,208983
721,Servicios de Alojamiento Temporal,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2016,49183,411369
721,Servicios de Alojamiento Temporal,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2017,48804,373583
721,Servicios de Alojamiento Temporal,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2018,24505,188882
721,Servicios de Alojamiento Temporal,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2019,49159,399683
721,Servicios de Alojamiento Temporal,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2020,52470,449459
721,Servicios de Alojamiento Temporal,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2021,52865,508196
721,Servicios de Alojamiento Temporal,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2022,52881,503866
722,Servicios de Preparación de Alimentos y Bebidas,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2015,544938,490328
722,Servicios de Preparación de Alimentos y Bebidas,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2016,1103832,1024785
722,Servicios de Preparación de Alimentos y Bebidas,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2017,1109190,1038323
722,Servicios de Preparación de Alimentos y Bebidas,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2018,555274,527953
722,Servicios de Preparación de Alimentos y Bebidas,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2019,1227807,1216842
722,Servicios de Preparación de Alimentos y Bebidas,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2020,1352313,1431732
722,Servicios de Preparación de Alimentos y Bebidas,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2021,1346140,1448545
722,Servicios de Preparación de Alimentos y Bebidas,72,Servicios de Alojamiento Temporal y de Preparación de Alimentos y Bebidas,2022,1349455,1448635
811,Servicios de Reparación y Mantenimiento,81,Otros Servicios Excepto Actividades Gubernamentales,2015,376557,142948
811,Servicios de Reparación y Mantenimiento,81,Otros Servicios Excepto Actividades Gubernamentales,2016,751375,262127
811,Servicios de Reparación y Mantenimiento,81,Otros Servicios Excepto Actividades Gubernamentales,2017,751995,273932
811,Servicios de Reparación y Mantenimiento,81,Otros Servicios Excepto Actividades Gubernamentales,2018,752188,276284
811,Servicios de Reparación y Mantenimiento,81,Otros Servicios Excepto Actividades Gubernamentales,2019,769049,308015
811,Servicios de Reparación y Mantenimiento,81,Otros Servicios Excepto Actividades Gubernamentales,2020,789728,329239
811,Servicios de Reparación y Mantenimiento,81,Otros Servicios Excepto Actividades Gubernamentales,2021,788779,330826
811,Servicios de Reparación y Mantenimiento,81,Otros Servicios Excepto Actividades Gubernamentales,2022,789896,329556
812,Servicios Personales,81,Otros Servicios Excepto Actividades Gubernamentales,2015,255206,55048
812,Servicios Personales,81,Otros Servicios Excepto Actividades Gubernamentales,2016,512540,106183
812,Servicios Personales,81,Otros Servicios Excepto Actividades Gubernamentales,2017,512963,111308
812,Servicios Personales,81,Otros Servicios Excepto Actividades Gubernamentales,2018,513120,111538
812,Servicios Personales,81,Otros Servicios Excepto Actividades Gubernamentales,2019,566197,134619
812,Servicios Personales,81,Otros Servicios Excepto Actividades Gubernamentales,2020,619910,149620
812,Servicios Personales,81,Otros Servicios Excepto Actividades Gubernamentales,2021,618075,149274
812,Servicios Personales,81,Otros Servicios Excepto Actividades Gubernamentales,2022,619286,148237
813,Asociaciones y Organizaciones,81,Otros Servicios Excepto Actividades Gubernamentales,2015,97333,515294
813,Asociaciones y Organizaciones,81,Otros Servicios Excepto Actividades Gubernamentales,2016,194412,555290
813,Asociaciones y Organizaciones,81,Otros Servicios Excepto Actividades Gubernamentales,2017,194995,562829
813,Asociaciones y Organizaciones,81,Otros Servicios Excepto Actividades Gubernamentales,2018,195009,562624
813,Asociaciones y Organizaciones,81,Otros Servicios Excepto Actividades Gubernamentales,2019,209362,855852
813,Asociaciones y Organizaciones,81,Otros Servicios Excepto Actividades Gubernamentales,2020,225698,860179
813,Asociaciones y Organizaciones,81,Otros Servicios Excepto Actividades Gubernamentales,2021,224927,849474
813,Asociaciones y Organizaciones,81,Otros Servicios Excepto Actividades Gubernamentales,2022,224638,848098
931,"Actividades Legislativas, Gubernamentales y de Impartición de Justicia",93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2015,81888,1257002
931,"Actividades Legislativas, Gubernamentales y de Impartición de Justicia",93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2016,165752,2524545
931,"Actividades Legislativas, Gubernamentales y de Impartición de Justicia",93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2017,163323,2501510
931,"Actividades Legislativas, Gubernamentales y de Impartición de Justicia",93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2018,163304,2501995
931,"Actividades Legislativas, Gubernamentales y de Impartición de Justicia",93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2019,147119,2520800
931,"Actividades Legislativas, Gubernamentales y de Impartición de Justicia",93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2020,132102,2588272
931,"Actividades Legislativas, Gubernamentales y de Impartición de Justicia",93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2021,132054,2589507
931,"Actividades Legislativas, Gubernamentales y de Impartición de Justicia",93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2022,131851,2588620
932,Organismos Internacionales y Extraterritoriales,93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2015,8,171
932,Organismos Internacionales y Extraterritoriales,93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2016,24,388
932,Organismos Internacionales y Extraterritoriales,93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2017,26,410
932,Organismos Internacionales y Extraterritoriales,93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2018,26,410
932,Organismos Internacionales y Extraterritoriales,93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2019,227,602
932,Organismos Internacionales y Extraterritoriales,93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2020,246,789
932,Organismos Internacionales y Extraterritoriales,93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2021,63,778
932,Organismos Internacionales y Extraterritoriales,93,"Actividades Legislativas, Gubernamentales, de Impartición de Justicia y de Organismos Internacionales y Extraterritoriales",2022,62,772
