State ID,State,Year,Sector ID,Sector,Investment
25,Sinaloa,2013,53,Real Estate and Rental Services of Furniture and Intangible Assets,-0.8379787802696228
25,Sinaloa,2013,54,"Services Professionals, Scientists and Technicals",48.065521240234375
25,Sinaloa,2013,56,Support Services to Business and Waste Management and Waste and Remediation Services,15.321688652038574
25,Sinaloa,2013,72,Temporary Accommodation and Food Preparation and Drinks,16.845157623291016
25,Sinaloa,2014,21,Mining,13.366585731506348
25,Sinaloa,2014,23,Building,-1.3812826871871948
25,Sinaloa,2014,31-33,Manufacturing Industries,96.91910362243652
25,Sinaloa,2014,43,To the Wholesale Trade,33.497554779052734
25,Sinaloa,2014,46,Retail Trade,22.45094871520996
25,Sinaloa,2014,48-49,Transportation and Storage,277.4588317871094
25,Sinaloa,2014,51,Mass Media Information,-120.13739776611328
25,Sinaloa,2014,52,Financial and Insurance Services,57.54178237915039
25,Sinaloa,2014,53,Real Estate and Rental Services of Furniture and Intangible Assets,-0.6302937865257263
25,Sinaloa,2014,72,Temporary Accommodation and Food Preparation and Drinks,10.337982177734375
25,Sinaloa,2015,21,Mining,3.6495258808135986
25,Sinaloa,2015,23,Building,-18.475418090820313
25,Sinaloa,2015,31-33,Manufacturing Industries,89.53909683227539
25,Sinaloa,2015,43,To the Wholesale Trade,12.382543563842773
25,Sinaloa,2015,46,Retail Trade,28.871841430664063
25,Sinaloa,2015,48-49,Transportation and Storage,243.3541717529297
25,Sinaloa,2015,51,Mass Media Information,25.4649600982666
25,Sinaloa,2015,52,Financial and Insurance Services,32.033382415771484
25,Sinaloa,2015,54,"Services Professionals, Scientists and Technicals",10.4371919631958
25,Sinaloa,2015,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.9968739748001099
25,Sinaloa,2015,72,Temporary Accommodation and Food Preparation and Drinks,0.4140298366546631
25,Sinaloa,2016,23,Building,9.863261222839355
25,Sinaloa,2016,31-33,Manufacturing Industries,45.787665605545044
25,Sinaloa,2016,43,To the Wholesale Trade,13.250624656677246
25,Sinaloa,2016,46,Retail Trade,16.561983108520508
25,Sinaloa,2016,48-49,Transportation and Storage,255.6781463623047
25,Sinaloa,2016,51,Mass Media Information,7.81233024597168
25,Sinaloa,2016,52,Financial and Insurance Services,28.967729568481445
25,Sinaloa,2016,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.16790519654750824
25,Sinaloa,2016,54,"Services Professionals, Scientists and Technicals",-0.1286458671092987
25,Sinaloa,2016,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.3254297077655792
25,Sinaloa,2016,72,Temporary Accommodation and Food Preparation and Drinks,9.919678688049316
25,Sinaloa,2017,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",7.802989959716797
25,Sinaloa,2017,21,Mining,17.842483520507813
25,Sinaloa,2017,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",14.564425468444824
25,Sinaloa,2017,23,Building,-1.5669132471084595
25,Sinaloa,2017,31-33,Manufacturing Industries,47.74310493469238
25,Sinaloa,2017,43,To the Wholesale Trade,23.79964256286621
25,Sinaloa,2017,46,Retail Trade,20.185787200927734
25,Sinaloa,2017,48-49,Transportation and Storage,590.1994647011161
25,Sinaloa,2017,51,Mass Media Information,11.031156539916992
25,Sinaloa,2017,52,Financial and Insurance Services,16.551715850830078
25,Sinaloa,2017,53,Real Estate and Rental Services of Furniture and Intangible Assets,2.4102272987365723
25,Sinaloa,2017,54,"Services Professionals, Scientists and Technicals",0.9489083290100098
25,Sinaloa,2017,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.2818185091018677
25,Sinaloa,2017,72,Temporary Accommodation and Food Preparation and Drinks,8.77053165435791
25,Sinaloa,2018,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",4.553483963012695
25,Sinaloa,2018,21,Mining,5.219795227050781
25,Sinaloa,2018,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",213.1103057861328
25,Sinaloa,2018,23,Building,2.1123714447021484
25,Sinaloa,2018,31-33,Manufacturing Industries,18.709407329559326
25,Sinaloa,2018,43,To the Wholesale Trade,3.6086411476135254
25,Sinaloa,2018,46,Retail Trade,17.919282913208008
25,Sinaloa,2018,48-49,Transportation and Storage,115.27632141113281
25,Sinaloa,2018,51,Mass Media Information,5.527966022491455
25,Sinaloa,2018,52,Financial and Insurance Services,16.67129135131836
25,Sinaloa,2018,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.0067032198421657085
25,Sinaloa,2018,54,"Services Professionals, Scientists and Technicals",-0.4205673038959503
25,Sinaloa,2018,72,Temporary Accommodation and Food Preparation and Drinks,11.66657543182373
25,Sinaloa,2019,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",6.075047492980957
25,Sinaloa,2019,21,Mining,22.407495498657227
25,Sinaloa,2019,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",2.270275354385376
25,Sinaloa,2019,23,Building,0.06703147292137146
25,Sinaloa,2019,31-33,Manufacturing Industries,62.044249534606934
25,Sinaloa,2019,43,To the Wholesale Trade,-4.320719242095947
25,Sinaloa,2019,46,Retail Trade,16.395845413208008
25,Sinaloa,2019,48-49,Transportation and Storage,45.29117202758789
25,Sinaloa,2019,51,Mass Media Information,23.525699615478516
25,Sinaloa,2019,52,Financial and Insurance Services,60.572021484375
25,Sinaloa,2019,53,Real Estate and Rental Services of Furniture and Intangible Assets,16.91149139404297
25,Sinaloa,2019,54,"Services Professionals, Scientists and Technicals",-0.48623794317245483
25,Sinaloa,2019,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.01222729030996561
25,Sinaloa,2019,72,Temporary Accommodation and Food Preparation and Drinks,11.752642631530762
25,Sinaloa,2020,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",3.195997476577759
25,Sinaloa,2020,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-8.006117820739746
25,Sinaloa,2020,23,Building,-1.5735759735107422
25,Sinaloa,2020,31-33,Manufacturing Industries,11.097281575202942
25,Sinaloa,2020,43,To the Wholesale Trade,16.655620574951172
25,Sinaloa,2020,46,Retail Trade,17.196727752685547
25,Sinaloa,2020,48-49,Transportation and Storage,559.0198364257813
25,Sinaloa,2020,51,Mass Media Information,18.61538314819336
25,Sinaloa,2020,52,Financial and Insurance Services,89.23263549804688
25,Sinaloa,2020,54,"Services Professionals, Scientists and Technicals",2.2180562019348145
25,Sinaloa,2020,56,Support Services to Business and Waste Management and Waste and Remediation Services,-1.608474850654602
25,Sinaloa,2020,72,Temporary Accommodation and Food Preparation and Drinks,8.535270690917969
25,Sinaloa,2021,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",5.313012599945068
25,Sinaloa,2021,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",5.860447406768799
25,Sinaloa,2021,23,Building,2.5850820541381836
25,Sinaloa,2021,31-33,Manufacturing Industries,27.100438117980957
25,Sinaloa,2021,43,To the Wholesale Trade,16.583232879638672
25,Sinaloa,2021,46,Retail Trade,14.478069305419922
25,Sinaloa,2021,48-49,Transportation and Storage,404.7156066894531
25,Sinaloa,2021,51,Mass Media Information,9.269201278686523
25,Sinaloa,2021,52,Financial and Insurance Services,58.24980545043945
25,Sinaloa,2021,54,"Services Professionals, Scientists and Technicals",0.8315867781639099
25,Sinaloa,2021,72,Temporary Accommodation and Food Preparation and Drinks,-1.0951260328292847
25,Sinaloa,2022,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",-4.557499885559082
25,Sinaloa,2022,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",6.226053237915039
25,Sinaloa,2022,31-33,Manufacturing Industries,15.564786076545715
25,Sinaloa,2022,43,To the Wholesale Trade,16.517114639282227
25,Sinaloa,2022,46,Retail Trade,10.029613494873047
25,Sinaloa,2022,48-49,Transportation and Storage,610.7616577148438
25,Sinaloa,2022,51,Mass Media Information,-31.70290756225586
25,Sinaloa,2022,52,Financial and Insurance Services,41.940696716308594
25,Sinaloa,2022,54,"Services Professionals, Scientists and Technicals",6.525455474853516
25,Sinaloa,2022,72,Temporary Accommodation and Food Preparation and Drinks,15.821527481079102
26,Sonora,1999,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",32.05508041381836
26,Sonora,1999,21,Mining,28.057090759277344
26,Sonora,1999,23,Building,9.709746360778809
26,Sonora,1999,31-33,Manufacturing Industries,167.36527729034424
26,Sonora,1999,43,To the Wholesale Trade,13.283120155334473
26,Sonora,1999,46,Retail Trade,3.1271400451660156
26,Sonora,1999,48-49,Transportation and Storage,29.185504913330078
26,Sonora,1999,51,Mass Media Information,1.666435956954956
26,Sonora,1999,52,Financial and Insurance Services,15.442251205444336
26,Sonora,1999,53,Real Estate and Rental Services of Furniture and Intangible Assets,0.3718720078468323
26,Sonora,1999,54,"Services Professionals, Scientists and Technicals",0.9627360105514526
26,Sonora,1999,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.5731239914894104
26,Sonora,1999,72,Temporary Accommodation and Food Preparation and Drinks,9.577378273010254
26,Sonora,2000,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",76.2606430053711
26,Sonora,2000,21,Mining,128.593994140625
26,Sonora,2000,23,Building,6.655264854431152
26,Sonora,2000,31-33,Manufacturing Industries,319.1990451812744
26,Sonora,2000,43,To the Wholesale Trade,9.532085418701172
26,Sonora,2000,46,Retail Trade,18.010631561279297
26,Sonora,2000,48-49,Transportation and Storage,12.119804054498672
26,Sonora,2000,51,Mass Media Information,-65.44954681396484
26,Sonora,2000,52,Financial and Insurance Services,77.81919860839844
26,Sonora,2000,53,Real Estate and Rental Services of Furniture and Intangible Assets,-0.7614099979400635
26,Sonora,2000,54,"Services Professionals, Scientists and Technicals",0.16478000581264496
26,Sonora,2000,56,Support Services to Business and Waste Management and Waste and Remediation Services,2.0377519130706787
26,Sonora,2000,61,Educational Services,0.9608179926872253
26,Sonora,2000,72,Temporary Accommodation and Food Preparation and Drinks,51.07748794555664
26,Sonora,2001,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",2.861392021179199
26,Sonora,2001,21,Mining,-0.6589999794960022
26,Sonora,2001,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",0.8117870092391968
26,Sonora,2001,23,Building,15.563445091247559
26,Sonora,2001,31-33,Manufacturing Industries,145.32822704315186
26,Sonora,2001,43,To the Wholesale Trade,23.153005599975586
26,Sonora,2001,46,Retail Trade,16.826751708984375
26,Sonora,2001,48-49,Transportation and Storage,4.638192176818848
26,Sonora,2001,51,Mass Media Information,50.09455871582031
26,Sonora,2001,52,Financial and Insurance Services,246.76608276367188
26,Sonora,2001,53,Real Estate and Rental Services of Furniture and Intangible Assets,1.429697036743164
26,Sonora,2001,54,"Services Professionals, Scientists and Technicals",0.4815349876880646
26,Sonora,2001,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.220770001411438
26,Sonora,2001,61,Educational Services,0.002426000079140067
26,Sonora,2001,72,Temporary Accommodation and Food Preparation and Drinks,5.848027229309082
26,Sonora,2002,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",6.945284843444824
26,Sonora,2002,21,Mining,2.432241916656494
26,Sonora,2002,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-0.1621900051832199
26,Sonora,2002,23,Building,16.776416778564453
26,Sonora,2002,31-33,Manufacturing Industries,230.782479763031
26,Sonora,2002,43,To the Wholesale Trade,8.543795585632324
26,Sonora,2002,46,Retail Trade,6.053042888641357
26,Sonora,2002,48-49,Transportation and Storage,27.45040176808834
26,Sonora,2002,51,Mass Media Information,136.37567138671875
26,Sonora,2002,52,Financial and Insurance Services,191.0701141357422
26,Sonora,2002,53,Real Estate and Rental Services of Furniture and Intangible Assets,27.19806480407715
26,Sonora,2002,54,"Services Professionals, Scientists and Technicals",-0.23675300180912018
26,Sonora,2002,56,Support Services to Business and Waste Management and Waste and Remediation Services,7.471227169036865
26,Sonora,2002,71,"Leisure and Cultural Services, Sports, and other Recreational Services",-0.13494600355625153
26,Sonora,2002,72,Temporary Accommodation and Food Preparation and Drinks,10.93798828125
26,Sonora,2003,21,Mining,-0.12432300299406052
26,Sonora,2003,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-0.014907999895513058
26,Sonora,2003,23,Building,4.851428031921387
26,Sonora,2003,31-33,Manufacturing Industries,261.2952401638031
26,Sonora,2003,43,To the Wholesale Trade,5.652223110198975
26,Sonora,2003,46,Retail Trade,7.800063133239746
26,Sonora,2003,48-49,Transportation and Storage,50.944068882614374
26,Sonora,2003,51,Mass Media Information,81.14348602294922
26,Sonora,2003,52,Financial and Insurance Services,74.8659439086914
26,Sonora,2003,53,Real Estate and Rental Services of Furniture and Intangible Assets,89.53531646728516
26,Sonora,2003,54,"Services Professionals, Scientists and Technicals",-0.013598999939858913
26,Sonora,2003,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.28873199224472046
26,Sonora,2003,71,"Leisure and Cultural Services, Sports, and other Recreational Services",0.19280700385570526
26,Sonora,2003,72,Temporary Accommodation and Food Preparation and Drinks,10.448286056518555
26,Sonora,2004,21,Mining,60.28847122192383
26,Sonora,2004,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",170.1992645263672
26,Sonora,2004,23,Building,-8.266098022460938
26,Sonora,2004,31-33,Manufacturing Industries,742.2230529785156
26,Sonora,2004,43,To the Wholesale Trade,8.43042278289795
26,Sonora,2004,46,Retail Trade,9.241031646728516
26,Sonora,2004,48-49,Transportation and Storage,72.86348900198936
26,Sonora,2004,51,Mass Media Information,58.05263137817383
26,Sonora,2004,52,Financial and Insurance Services,94.7905502319336
26,Sonora,2004,53,Real Estate and Rental Services of Furniture and Intangible Assets,8.743878364562988
26,Sonora,2004,54,"Services Professionals, Scientists and Technicals",2.029494047164917
26,Sonora,2004,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.15242299437522888
26,Sonora,2004,71,"Leisure and Cultural Services, Sports, and other Recreational Services",0.01091300044208765
26,Sonora,2004,72,Temporary Accommodation and Food Preparation and Drinks,47.056556701660156
26,Sonora,2005,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",-2.3931169509887695
26,Sonora,2005,21,Mining,70.07015991210938
26,Sonora,2005,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",55.26102066040039
26,Sonora,2005,23,Building,5.687314033508301
26,Sonora,2005,31-33,Manufacturing Industries,387.9862241744995
26,Sonora,2005,43,To the Wholesale Trade,16.51827621459961
26,Sonora,2005,46,Retail Trade,15.16396713256836
26,Sonora,2005,48-49,Transportation and Storage,-3.898624926805496
26,Sonora,2005,51,Mass Media Information,52.233097076416016
26,Sonora,2005,52,Financial and Insurance Services,-32.88764190673828
26,Sonora,2005,53,Real Estate and Rental Services of Furniture and Intangible Assets,30.91248893737793
26,Sonora,2005,54,"Services Professionals, Scientists and Technicals",0.24732400476932526
26,Sonora,2005,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.24198099970817566
26,Sonora,2005,72,Temporary Accommodation and Food Preparation and Drinks,61.38882064819336
26,Sonora,2006,21,Mining,100.8738784790039
26,Sonora,2006,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-10.389622688293457
26,Sonora,2006,23,Building,8.880834579467773
26,Sonora,2006,31-33,Manufacturing Industries,152.72981595993042
26,Sonora,2006,43,To the Wholesale Trade,4.833037853240967
26,Sonora,2006,46,Retail Trade,4.114757061004639
26,Sonora,2006,48-49,Transportation and Storage,-6.872217983007431
26,Sonora,2006,51,Mass Media Information,24.535385131835938
26,Sonora,2006,52,Financial and Insurance Services,46.53648376464844
26,Sonora,2006,53,Real Estate and Rental Services of Furniture and Intangible Assets,14.788182258605957
26,Sonora,2006,54,"Services Professionals, Scientists and Technicals",2.7253119945526123
26,Sonora,2006,56,Support Services to Business and Waste Management and Waste and Remediation Services,4.585020065307617
26,Sonora,2006,72,Temporary Accommodation and Food Preparation and Drinks,110.72679138183594
26,Sonora,2007,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.6334890127182007
26,Sonora,2007,21,Mining,133.1233367919922
26,Sonora,2007,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",53.881656646728516
26,Sonora,2007,23,Building,4.517552852630615
26,Sonora,2007,31-33,Manufacturing Industries,358.2104148864746
26,Sonora,2007,43,To the Wholesale Trade,7.647604942321777
26,Sonora,2007,46,Retail Trade,10.23574447631836
26,Sonora,2007,48-49,Transportation and Storage,149.78963200747967
26,Sonora,2007,51,Mass Media Information,5.83139181137085
26,Sonora,2007,52,Financial and Insurance Services,67.46465301513672
26,Sonora,2007,53,Real Estate and Rental Services of Furniture and Intangible Assets,53.74929428100586
26,Sonora,2007,54,"Services Professionals, Scientists and Technicals",0.4330359995365143
26,Sonora,2007,56,Support Services to Business and Waste Management and Waste and Remediation Services,3.633089065551758
26,Sonora,2007,71,"Leisure and Cultural Services, Sports, and other Recreational Services",0.8122329711914063
26,Sonora,2007,72,Temporary Accommodation and Food Preparation and Drinks,111.16472625732422
26,Sonora,2007,81,Other Services except Government Activities,0.0069025601260364056
26,Sonora,2008,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.1875445544719696
26,Sonora,2008,21,Mining,740.2183837890625
26,Sonora,2008,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-34.98861312866211
26,Sonora,2008,23,Building,-12.000658988952637
26,Sonora,2008,31-33,Manufacturing Industries,191.30078792572021
26,Sonora,2008,43,To the Wholesale Trade,7.218808174133301
26,Sonora,2008,46,Retail Trade,16.079265594482422
26,Sonora,2008,48-49,Transportation and Storage,526.0937581285834
26,Sonora,2008,51,Mass Media Information,31.233308792114258
26,Sonora,2008,52,Financial and Insurance Services,79.59426879882813
26,Sonora,2008,53,Real Estate and Rental Services of Furniture and Intangible Assets,20.47330665588379
26,Sonora,2008,54,"Services Professionals, Scientists and Technicals",0.09794499725103378
26,Sonora,2008,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.8516330122947693
26,Sonora,2008,72,Temporary Accommodation and Food Preparation and Drinks,3.5990822315216064
26,Sonora,2009,21,Mining,34.89216232299805
26,Sonora,2009,23,Building,5.376436233520508
26,Sonora,2009,31-33,Manufacturing Industries,377.5993766784668
26,Sonora,2009,43,To the Wholesale Trade,-1.9038970470428467
26,Sonora,2009,46,Retail Trade,14.244688987731934
26,Sonora,2009,48-49,Transportation and Storage,-142.10915275290608
26,Sonora,2009,51,Mass Media Information,13.207111358642578
26,Sonora,2009,52,Financial and Insurance Services,26.07085418701172
26,Sonora,2009,53,Real Estate and Rental Services of Furniture and Intangible Assets,16.792673110961914
26,Sonora,2009,54,"Services Professionals, Scientists and Technicals",0.016309000551700592
26,Sonora,2009,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.08846849203109741
26,Sonora,2009,72,Temporary Accommodation and Food Preparation and Drinks,9.72998332977295
26,Sonora,2010,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.516776978969574
26,Sonora,2010,21,Mining,119.55084228515625
26,Sonora,2010,23,Building,3.694201946258545
26,Sonora,2010,31-33,Manufacturing Industries,643.3999607563019
26,Sonora,2010,43,To the Wholesale Trade,17.676279067993164
26,Sonora,2010,46,Retail Trade,38.07847213745117
26,Sonora,2010,48-49,Transportation and Storage,104.9290608279407
26,Sonora,2010,51,Mass Media Information,91.33518981933594
26,Sonora,2010,52,Financial and Insurance Services,19.32488250732422
26,Sonora,2010,53,Real Estate and Rental Services of Furniture and Intangible Assets,2.6741929054260254
26,Sonora,2010,54,"Services Professionals, Scientists and Technicals",0.07892800122499466
26,Sonora,2010,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.06357777863740921
26,Sonora,2010,72,Temporary Accommodation and Food Preparation and Drinks,30.994064331054688
26,Sonora,2011,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.5484848022460938
26,Sonora,2011,21,Mining,14.892284393310547
26,Sonora,2011,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",82.7895736694336
26,Sonora,2011,23,Building,0.4862357974052429
26,Sonora,2011,31-33,Manufacturing Industries,99.03505325317383
26,Sonora,2011,43,To the Wholesale Trade,4.718780040740967
26,Sonora,2011,46,Retail Trade,34.21219253540039
26,Sonora,2011,48-49,Transportation and Storage,-24.978754937648773
26,Sonora,2011,51,Mass Media Information,9.322690963745117
26,Sonora,2011,52,Financial and Insurance Services,30.757081985473633
26,Sonora,2011,53,Real Estate and Rental Services of Furniture and Intangible Assets,7.555385112762451
26,Sonora,2011,54,"Services Professionals, Scientists and Technicals",0.00629488006234169
26,Sonora,2011,56,Support Services to Business and Waste Management and Waste and Remediation Services,10.821305274963379
26,Sonora,2011,71,"Leisure and Cultural Services, Sports, and other Recreational Services",0.2634750008583069
26,Sonora,2011,72,Temporary Accommodation and Food Preparation and Drinks,33.60129928588867
26,Sonora,2012,21,Mining,652.970458984375
26,Sonora,2012,23,Building,28.529430389404297
26,Sonora,2012,31-33,Manufacturing Industries,71.7211000919342
26,Sonora,2012,43,To the Wholesale Trade,-88.64134216308594
26,Sonora,2012,46,Retail Trade,45.298736572265625
26,Sonora,2012,48-49,Transportation and Storage,375.1976947784424
26,Sonora,2012,51,Mass Media Information,24.54497528076172
26,Sonora,2012,52,Financial and Insurance Services,21.029340744018555
26,Sonora,2012,53,Real Estate and Rental Services of Furniture and Intangible Assets,3.869033098220825
26,Sonora,2012,54,"Services Professionals, Scientists and Technicals",0.09397199749946594
26,Sonora,2012,56,Support Services to Business and Waste Management and Waste and Remediation Services,12.234123229980469
26,Sonora,2012,72,Temporary Accommodation and Food Preparation and Drinks,24.311508178710938
26,Sonora,2013,21,Mining,1101.7254638671875
26,Sonora,2013,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",22.42375373840332
26,Sonora,2013,23,Building,14.152905464172363
26,Sonora,2013,31-33,Manufacturing Industries,890.8917694091797
26,Sonora,2013,43,To the Wholesale Trade,19.03782844543457
26,Sonora,2013,46,Retail Trade,-8.499798774719238
26,Sonora,2013,48-49,Transportation and Storage,-189.05704176425934
26,Sonora,2013,51,Mass Media Information,111.45858001708984
26,Sonora,2013,52,Financial and Insurance Services,63.11270523071289
26,Sonora,2013,53,Real Estate and Rental Services of Furniture and Intangible Assets,20.355010986328125
26,Sonora,2013,54,"Services Professionals, Scientists and Technicals",-1.4580833911895752
26,Sonora,2013,56,Support Services to Business and Waste Management and Waste and Remediation Services,23.638051986694336
26,Sonora,2013,72,Temporary Accommodation and Food Preparation and Drinks,20.97386360168457
26,Sonora,2014,21,Mining,425.1000671386719
26,Sonora,2014,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",6.084701061248779
26,Sonora,2014,23,Building,-31.618144989013672
26,Sonora,2014,31-33,Manufacturing Industries,193.9058644771576
26,Sonora,2014,43,To the Wholesale Trade,32.097679138183594
26,Sonora,2014,46,Retail Trade,17.588680267333984
26,Sonora,2014,48-49,Transportation and Storage,36.31830179691315
26,Sonora,2014,51,Mass Media Information,9.640572547912598
26,Sonora,2014,52,Financial and Insurance Services,77.69840240478516
26,Sonora,2014,53,Real Estate and Rental Services of Furniture and Intangible Assets,29.718931198120117
26,Sonora,2014,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.07406509667634964
26,Sonora,2014,72,Temporary Accommodation and Food Preparation and Drinks,18.374778747558594
26,Sonora,2015,21,Mining,11.352436065673828
26,Sonora,2015,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",29.308670043945313
26,Sonora,2015,23,Building,3.8208463191986084
26,Sonora,2015,31-33,Manufacturing Industries,372.2284560203552
26,Sonora,2015,43,To the Wholesale Trade,30.941917419433594
26,Sonora,2015,46,Retail Trade,29.11469078063965
26,Sonora,2015,48-49,Transportation and Storage,112.42234802246094
26,Sonora,2015,51,Mass Media Information,-22.359825134277344
26,Sonora,2015,52,Financial and Insurance Services,10.763349533081055
26,Sonora,2015,53,Real Estate and Rental Services of Furniture and Intangible Assets,5.083970069885254
26,Sonora,2015,54,"Services Professionals, Scientists and Technicals",13.384572982788086
26,Sonora,2015,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.6973159909248352
26,Sonora,2015,72,Temporary Accommodation and Food Preparation and Drinks,14.215145111083984
26,Sonora,2016,21,Mining,125.89506530761719
26,Sonora,2016,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",5.675394535064697
26,Sonora,2016,23,Building,3.1279876232147217
26,Sonora,2016,31-33,Manufacturing Industries,255.8032283782959
26,Sonora,2016,43,To the Wholesale Trade,11.363755226135254
26,Sonora,2016,46,Retail Trade,12.470877647399902
26,Sonora,2016,48-49,Transportation and Storage,38.51028823852539
26,Sonora,2016,51,Mass Media Information,24.68439483642578
26,Sonora,2016,52,Financial and Insurance Services,3.37445330619812
26,Sonora,2016,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.30343008041381836
26,Sonora,2016,72,Temporary Accommodation and Food Preparation and Drinks,18.895130157470703
26,Sonora,2017,21,Mining,-377.14422607421875
26,Sonora,2017,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",8.46064567565918
26,Sonora,2017,23,Building,44.4691047668457
26,Sonora,2017,31-33,Manufacturing Industries,409.031042098999
26,Sonora,2017,43,To the Wholesale Trade,26.159250259399414
26,Sonora,2017,46,Retail Trade,21.827747344970703
26,Sonora,2017,48-49,Transportation and Storage,110.65917181968689
26,Sonora,2017,51,Mass Media Information,-2.34578800201416
26,Sonora,2017,52,Financial and Insurance Services,78.8496322631836
26,Sonora,2017,53,Real Estate and Rental Services of Furniture and Intangible Assets,6.505467891693115
26,Sonora,2017,54,"Services Professionals, Scientists and Technicals",1.1375353336334229
26,Sonora,2017,56,Support Services to Business and Waste Management and Waste and Remediation Services,9.873373985290527
26,Sonora,2017,72,Temporary Accommodation and Food Preparation and Drinks,21.90577507019043
26,Sonora,2017,81,Other Services except Government Activities,8.802286148071289
26,Sonora,2018,21,Mining,-251.83050537109375
26,Sonora,2018,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",53.30459976196289
26,Sonora,2018,23,Building,11.346939086914063
26,Sonora,2018,31-33,Manufacturing Industries,271.7698268890381
26,Sonora,2018,43,To the Wholesale Trade,-8.377120971679688
26,Sonora,2018,46,Retail Trade,15.323385238647461
26,Sonora,2018,48-49,Transportation and Storage,7.2527852058410645
26,Sonora,2018,51,Mass Media Information,22.022354125976563
26,Sonora,2018,52,Financial and Insurance Services,25.392494201660156
26,Sonora,2018,53,Real Estate and Rental Services of Furniture and Intangible Assets,3.5367674827575684
26,Sonora,2018,54,"Services Professionals, Scientists and Technicals",-0.38187065720558167
26,Sonora,2018,56,Support Services to Business and Waste Management and Waste and Remediation Services,-10.750448226928711
26,Sonora,2018,72,Temporary Accommodation and Food Preparation and Drinks,15.290359497070313
26,Sonora,2019,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",2.1272456645965576
26,Sonora,2019,21,Mining,-114.39679718017578
26,Sonora,2019,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",86.64884185791016
