State ID,State,Year,Workforce,Worked Hours Week,Worked Days Week,Number of Records,Monthly Wage
19,Nuevo León,2015,15249882,24.343004162261714,3.012573867784682,41243,2487.1648309803313
19,Nuevo León,2016,15664689,24.54983447165788,3.041756015711515,40573,2697.5606955873814
19,Nuevo León,2017,15984662,24.669008828588307,3.06372033390509,39591,2738.4981828830664
19,Nuevo León,2018,16409392,24.517531971934122,3.0511324855911783,40154,2822.0236747955073
19,Nuevo León,2019,16781186,24.285243843909484,3.0111360424704188,40652,3847.6945911927796
19,Nuevo León,2020,13007200,23.436679300695,2.8853617227381756,25588,4426.144191909097
19,Nuevo León,2021,18870552,24.54217640268287,2.997616497916966,40929,4732.285324244887
19,Nuevo León,2022,18970017,24.756083402561,3.0315413001474907,40231,4771.349945970001
20,Oaxaca,2010,10649018,23.43734755636623,3.1025570620690095,41691,1351.4207600174964
20,Oaxaca,2011,10835581,23.3843377664751,3.0979000572281263,41079,1398.8779663960797
20,Oaxaca,2012,11056428,23.196791585853948,3.044638195988795,40925,1495.1187519151756
20,Oaxaca,2013,11065278,22.32428249882199,2.9205217437826687,40448,1411.0470910898036
20,Oaxaca,2014,11247741,22.726480632866636,2.953526579248224,41491,1375.6931509180376
20,Oaxaca,2015,11487578,22.64815760119322,2.9424609782845437,41704,1410.7007213356897
20,Oaxaca,2016,11678324,23.106457227937845,3.015800041170291,40229,1419.6805326689
20,Oaxaca,2017,11752614,22.2300817503238,2.910480851323799,39036,1412.483625770403
20,Oaxaca,2018,11983255,22.134527972575064,2.939927340276077,39406,1476.643229239468
20,Oaxaca,2019,11903343,23.652184936618227,3.1385367959236325,39463,1705.7579958000033
20,Oaxaca,2020,9072710,22.057728286256257,2.9579696694813347,27694,1897.948591765856
20,Oaxaca,2021,12445542,21.804482842129335,2.92988212164645,43386,1830.6630055163528
20,Oaxaca,2022,12526702,23.258077505156585,3.097492699993981,40086,2026.6858897896668
21,Puebla,2010,16048061,23.843584966433017,2.947245464732468,41927,1534.1007698687088
21,Puebla,2011,16312142,23.688742839536342,2.938584951013791,42297,1567.199620687461
21,Puebla,2012,16845564,23.859353239820287,3.028925359815795,42483,1712.3112817712722
21,Puebla,2013,17203958,23.978443448885425,3.026335218907184,43406,1654.2424719939447
21,Puebla,2014,17337737,23.402705612618302,2.9806960389351853,44804,1658.865867846536
21,Puebla,2015,17654688,23.81744928032713,2.998406995354435,45042,1647.290536938404
21,Puebla,2016,18074946,24.028161743885708,3.0470669179315943,44199,1683.4995304550287
21,Puebla,2017,18443132,24.491800904531832,3.09751353511974,43116,1705.7934851846205
21,Puebla,2018,18765205,24.64522956184065,3.1040876451922585,43300,1741.4579940906588
21,Puebla,2019,19048970,24.720397270823568,3.1534079270427746,44029,1877.0938138912497
21,Puebla,2020,14520807,23.00441903814299,2.9283358011713814,25686,1828.387425368301
21,Puebla,2021,20038161,23.656631663953593,2.9746129896850313,41965,2024.3433087497401
21,Puebla,2022,20343675,24.27270456296613,3.0631249270350613,42282,2172.4786959091707
22,Querétaro,2010,5207424,23.033762950741096,2.8286527081336184,35737,1805.4681339564438
22,Querétaro,2011,5429399,23.287768314688236,2.8573029906256657,34920,1744.5648860951276
22,Querétaro,2012,5545281,23.170391184865114,2.8604350257453137,34623,1808.5295931802193
22,Querétaro,2013,5591702,22.696016704752864,2.7566363515080026,33132,1810.7983839267542
22,Querétaro,2014,5698926,22.383958661684677,2.7266244552043664,33486,1742.1101797075448
22,Querétaro,2015,5795723,23.310550728528607,2.8313594352249063,33136,1868.8357072965703
22,Querétaro,2016,5993612,22.851000031366727,2.7726517832652497,33179,1828.4431838430648
22,Querétaro,2017,6188405,22.53266100069404,2.747574213387779,32925,1758.8113620553277
22,Querétaro,2018,6286681,23.33959063614012,2.8730188473059153,33638,1783.3788959547971
22,Querétaro,2019,6404528,22.795908144987422,2.7983525093496353,34445,1914.7856048095973
22,Querétaro,2020,4979724,21.665665406355853,2.7112725524547145,24489,1938.1793517070423
22,Querétaro,2021,7477552,22.649992938865555,2.7982908042632135,34884,2282.7343293634067
22,Querétaro,2022,7728207,22.72399341787817,2.7959433540017757,33657,2023.0148910348803
23,Quintana Roo,2010,3968747,27.052920984885155,3.4118083112881723,29644,3129.6688844111254
23,Quintana Roo,2011,4120025,26.969298729983436,3.397784722180084,29004,3092.408059174398
23,Quintana Roo,2012,4267773,27.16688680489801,3.402011306599484,29407,3146.3870346431263
23,Quintana Roo,2013,4335023,27.752769016450433,3.4537429213178337,28760,3179.6518991940757
